product_id,product_name,category,actual_price_1,discount_percentage_1,discounted_price_1,user_id,user_name,rating_1,rating_count,truncated_rating_count,actual_price_truncated,category_division,quartile_rc,actual_price_category,category_division_1
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",Electronics|WearableTechnology|SmartWatches,7990,71,2299,"AFBVVELP4GVFVUNT2JCI5JHVGRWQ,AGN6VHI3RRN2EETVG2K6AU54UJ2Q,AEGXNXBUADLS35GCQLX7K5EIFU2A,AGRLRL4UJ4K36QPX6NY4X5ZETZEA,AFB7KATBZJ56CDSFNRN5GVI5WLWA,AEQLEDKX266NBPOVEJSVR35XNFYA,AH4EQ3AD64V4T45VEG3L4LK7IGQA,AH4EGLGTSXX4GYBAOERNBPVIKD6A","Andy,Deepak Karki,B J SHIVA SHANKAR,Shakil A.,Vikas Jeughale,Priti raut,Vikas,Amit T.",4.2,69619,39952,7990,Electronics,4,high price,Electronics
B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,19999,91,1799,"AEC6UDCEAUIBIFHGQDQ4KR67GC4A,AHRKSUOZXKKDERRY3VZBVMMWX37Q,AH4F4OZIOIIBXGLL6IZIJAXSTDXA,AEGBGS574C35NMBICCMQLC5ODEKQ,AGM7ETOYBL3UFKCLZW36JM6POQ6A,AHM4G7MHKTEAZ7KQ6ADSZOTL5BEA,AHHYFEVKBVQB52YMNNKAZT6C75LA,AGZ54F47MOFAEMWXXR76OUBC75SQ","venkatesh kg,Raghuram,YOGESH,Manan Parmar,Nikunj .R. kukadiya,Shivansh Sharma,KAPIL NIMKER,Suriya",4.2,13937,13937,10276,Electronics,3,high price,Electronics
B09V17S2BG,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Deep Blue)",Electronics|WearableTechnology|SmartWatches,6990,79,1499,"AGPBZBEFPFL64PWRZX32JSZUHDMA,AH32ZSUDD2AINXSY42RIVL5RBCIQ,AEGEQUSFQ3L5GTTYJEM34ZLSZN5Q,AEXNZJKAL3YMVOOAUSE3BZFP4JPQ,AELMNMBT5LVUJB7C3PHTT4NTETXA,AENLU2UJ3XK6A2ORODWSHIRNY7SQ,AFZ5LXQHEOBA4QWHTTF3TQNP7XIQ,AGRWOS52HI6TPUBXFRJUH3M4Q6DQ","Prasad Pavithran,Mahesh Chandra K M,Pannalal singroli,vinod thonti,Mayank Dunkwal,swarn,Rekha H gohil,Vaibhav Sharma",3.9,21796,21796,6990,Electronics,4,high price,Electronics
B0B298D54H,Prolet Classic Bumper Case Cover for Samsung Galaxy Watch 4 44mm TPU Plated Full Screen Protector (Black),Electronics|WearableTechnology|SmartWatches,999,73,265,"AG3EJCPDMWMFHVD75JLK6447GEYQ,AG6U76PUTURMNUURSZUAARGW4JGQ,AFUPVR34RLXDQ4KH53C63MQSFISQ,AH6TCUCBZUAI6HVVV3CRMHOYA7EQ,AHDLB7WWZVSRDGIQWDPGPKV6MUZA,AGPTBPJMGFIJOZ7TDQYIDTKYELCQ,AGWOADYNA3ENWC5E2ZTCG44PPUVQ,AE4VHTKSWGIZRK2VBPA5W4BVVW6Q","Debasish Bhukta,Swastik Suman Sahu,immort4l,N,SB,Sitaram,Suprith,FAIBI INDIA",3.7,465,465,999,Electronics,1,low price,Electronics
B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,19999,91,1799,"AEC6UDCEAUIBIFHGQDQ4KR67GC4A,AHRKSUOZXKKDERRY3VZBVMMWX37Q,AH4F4OZIOIIBXGLL6IZIJAXSTDXA,AEGBGS574C35NMBICCMQLC5ODEKQ,AGM7ETOYBL3UFKCLZW36JM6POQ6A,AHM4G7MHKTEAZ7KQ6ADSZOTL5BEA,AHHYFEVKBVQB52YMNNKAZT6C75LA,AGZ54F47MOFAEMWXXR76OUBC75SQ","venkatesh kg,Raghuram,YOGESH,Manan Parmar,Nikunj .R. kukadiya,Shivansh Sharma,KAPIL NIMKER,Suriya",4.2,13937,13937,10276,Electronics,3,high price,Electronics
B09YV3K34W,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",Electronics|WearableTechnology|SmartWatches,9999,78,2199,"AEJQT5NMTAM2ZRPQDNGLOL6NTKRQ,AHIKFQ5VP6QGYQK3GJICMV4U7ULA,AHWEF3345QLMPIGGOW6VUYJZEFDQ,AFLEQIFCKD7EUBQTHJ7T7XF4MWMQ,AHLORXFV6I3JRBNER3O6DIOVWM5A,AH445QA3XXIV6FPASBU6OBICSLYQ,AHT6SE3YNTHR76UT4QDQKBHEH5EQ,AFFKCAWOTYV7EXKMDMQ5NVRRUV5Q","Deepankar G.,Babu Singh Rathore,Liton Das,Biswajit Udayabhanu,Anil p.,Anoop Sharma,Rameshwar Singh Rathore,Palash Santra",4.2,29472,29472,9999,Electronics,4,high price,Electronics
B0B3RS9DNF,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics|WearableTechnology|SmartWatches,9999,80,1999,"AHUGCKS7YANTMDYINXQG2UDTU4JQ,AGHQ2VHXMPWZV5SV25S5N3OENXSQ,AH3GZWZM5RVOFCJCXRU7QFBAJ5NQ,AGQ2RWOECSEFEQMIGE7VTXP65OKQ,AEVUBEFT2MRH2PRVW53SJEL7H42A,AENY7L4XGCQMI627A27G3NVIBJNA,AHQISETKX3OXMZ4IX3YO7YV4UZ6Q,AGESGUTIYJQOZ7PU563DHLYSPRTQ","yogita ratre,Arun k.,Amol Basutkar,janarthanan,Naman,keshav Chelmeti,Hritik jain,Jatin Shah",4.3,27704,27704,9999,Electronics,4,high price,Electronics
B097R25DP7,"Noise ColorFit Pulse Smartwatch with 3.56 cm (1.4"") Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Jet Black",Electronics|WearableTechnology|SmartWatches,4999,68,1599,"AHECNVXSW6REC5TOGBH6OJXIBL4A,AFWAX2O5B5I36ESHPOWZKN25BYPA,AHSDH2Q4Q2QSUYUGEAGPIR22MT7Q,AFSJOIQSSLDDJPOWX3DDKXDA6T5A,AF7YEBOIUIR3AWM2L4PCV2MCTUOA,AGUXZXNTCLWNP7Y5QA2KYEJLBMKA,AGBT7W456GGMVOR73SNSIGLSK5DQ,AGYF2BCD5W756VOY2V5HJQCX4H4A","Ankita Dwivedi,Malathi Alunkar,Shubham♎,Oishi Basak,Vikram Sen,Dhananjay Sevalkar,Manohar salave,Kareti Naveen",4.0,67951,39952,4999,Electronics,4,mean price,Electronics
B0BBVKRP7B,SHREENOVA ID116 Plus Bluetooth Fitness Smart Watch for Men Women and Kids Activity Tracker (Black),Electronics|WearableTechnology|SmartWatches,1999,86,281,"AHSYI7EUDN2RNS2IPMGAS5MKLXPQ,AHHLJNBYVOGQSFG2Q4UMMRU3V3UA,AFC7PJA3XS6MHXYAUF3JZDHDUZWQ,AFL6U5G4P2KLLZU4HCOXES7ME2CQ,AFSSRLUEWTKDHYSAS36MDQQPYTKA,AG5UBF32OIHPW42GLXLBS4QOKKVA,AHLGMGTL6FSAFU2INPKH5ISUODTQ,AFL2ZLTGQ64RMXKWRI7QSA3457GQ","dk yadav,MUKESH KUMAR VERMA,Vishnu,Shaikh Shahalam,sushilkumar dubey,Roshan Narendra Raut,Deepak thakur,Aappashaeb Barsale",2.8,87,87,1999,Electronics,1,low price,Electronics
B09V12K8NT,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal Body, HR & SpO2 Level Monitor, 140+ Watch Faces, Activity Tracker, Multiple Sports Modes, IP68 & 7 Days Battery Life(Active Black)",Electronics|WearableTechnology|SmartWatches,6990,79,1499,"AFHFQB5UN57HBBYIGBV4YYZDXSZQ,AGPBZBEFPFL64PWRZX32JSZUHDMA,AH32ZSUDD2AINXSY42RIVL5RBCIQ,AEGEQUSFQ3L5GTTYJEM34ZLSZN5Q,AEXNZJKAL3YMVOOAUSE3BZFP4JPQ,AELMNMBT5LVUJB7C3PHTT4NTETXA,AENLU2UJ3XK6A2ORODWSHIRNY7SQ,AFZ5LXQHEOBA4QWHTTF3TQNP7XIQ","Aby Jimson,Prasad Pavithran,Mahesh Chandra K M,Pannalal singroli,vinod thonti,Mayank Dunkwal,swarn,Rekha H gohil",3.9,21797,21797,6990,Electronics,4,high price,Electronics
B0B5GF6DQD,"Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1.28"" TFT Display,Dual Button,in-Built Mic & Speaker,AI Voice Assistant, Health Suite,in-Built Games, 100 Watch Faces-(Jet Black)",Electronics|WearableTechnology|SmartWatches,5999,58,2499,"AE5DHPL6NSPL4NZU5YM6P2U67ZSQ,AFGLK3RB6EJGURQ7WAJ5OCSYZVZQ,AHCEM32SEYJBW2IHJIAF62AVK4VQ,AGUP3L3UQTAMC3O7ML4OKIQMZJGA,AGZWO6D4BGO7B4PZ57VBFVKYARIQ,AGZTEQUP744MNZ7EOTLOHQSA6CWA,AFTKUCFRMCTXZQTTCJZLOSNFVTDQ,AFUVA7UIKBWGLYUMDJ5AUS64V2QA","Amazon Customer,Harshil Sheth,Aman Verma,Nitendra Rohit,Prerana Wagle,Sreenadh Raveendran,Jaiba,Rashmi",3.7,828,828,5999,Electronics,1,mean price,Electronics
B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)",Electronics|WearableTechnology|SmartWatches,7990,75,1999,"AHPYDFW6Y3FIQGD2RJPBFF5QNVRQ,AG7DTVYZDY2NWU6V2G4KSIB67TDA,AHNQJPSI4I23HHMRHCCCI7QOBK7A,AHPOQQONRLZMHYLDKYP5SQOKRIEA,AGDD5ACY3AGTMTVBQOC3DMUR6REA,AFZV4ISJSNGDUD5TU3VYMTYQ5JGA,AGKPRGZCV5XK7ZNVLQWUGRB6CVVQ,AE7DX25DQCE7MXLEASO6I3YLWHRQ","AV,Mathan kumar,Amol Manjrekar,Suraj_nirmalkar,ASIF ANSARI,Jugalkishor yadav,Chinmayee Ninawe,Samba Shiva",3.8,17831,17831,7990,Electronics,4,high price,Electronics
B09YV42QHZ,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Green )",Electronics|WearableTechnology|SmartWatches,7999,81,1499,"AH2OARRWRYKQNYKCWGQKO3NOINQQ,AFIIBGWYNYPKBPVV3YRZPI3PYGBA,AF6HCCU2LSBC7VI7PXDP7BV234VA,AFOFD4PXG6Q4MMOSO5DL3Z6SPH3A,AFJLVCFIQOLK52GX6GEPNDVDXMLQ,AEQQH4MFXL57BHAPR5HEDWJ7IYSA,AHKFAQZRUQBRNNHBMARKC5YBCLBQ,AFU4L7YEY73K63B4VWGPBWQVAYWQ","Rahul Singh Rauthan,Sanjoy C,Prashanthi,Aditya Singh,Satyajit Patale,Owais,Amazon Customer,Himon Roy",4.2,22638,22638,7999,Electronics,4,high price,Electronics
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics|WearableTechnology|SmartWatches,16999,76,3999,"AHQIYGWISGS2IQAQ3OM4IZHKIV4Q,AGXCRSJZ5RYOGMFVSLNRCILGSATQ,AE4MORXG46LGABI76KRVGV5BCLMQ,AHPN4Q3AZDX3HSUYDT7MHYDIL6QQ,AGBOBQFRZDOF5XPJRLHJYOGRFKNA","Vineet,shreyas,Amazon Customer,shaurya,Kartik Yadav",4.3,17162,17162,10276,Electronics,3,high price,Electronics
B094JB13XL,"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Space Blue)",Electronics|WearableTechnology|SmartWatches,5999,58,2499,"AEZH7UN4SKV7VKJ3NYH7D7CBHA4A,AEEMDECLMB6ZOYW4MZDRUTMPNDMQ,AGCDPH7XJBZZ6ALNCA6XYKP3BZIA,AEZHGBDTPEAIDEC4HF753JL7NDNQ,AFNGYI4A433E2ZEIJ4PTRXTOFSCQ,AGGWFNVDN6N7RMXJH3DXEDO63ANQ,AEF27BA6AC4XT2HSGW57TG3YS2HA,AF5WOBBT3ODEBTFUCW72L3P57TLQ","shiv,Pankaj Bhatt,Dipanshu Kr Biswas,Jeet Jangam,Ekta,subhabrata paul,Anurag kumar,Manish B.",4.1,38879,38879,5999,Electronics,4,mean price,Electronics
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics|WearableTechnology|SmartWatches,16999,76,3999,"AHQIYGWISGS2IQAQ3OM4IZHKIV4Q,AGXCRSJZ5RYOGMFVSLNRCILGSATQ,AE4MORXG46LGABI76KRVGV5BCLMQ,AHPN4Q3AZDX3HSUYDT7MHYDIL6QQ,AGBOBQFRZDOF5XPJRLHJYOGRFKNA","Vineet,shreyas,Amazon Customer,shaurya,Kartik Yadav",4.3,17159,17159,10276,Electronics,3,high price,Electronics
B0B3NDPCS9,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics|WearableTechnology|SmartWatches,17999,78,3999,"AHQIYGWISGS2IQAQ3OM4IZHKIV4Q,AGXCRSJZ5RYOGMFVSLNRCILGSATQ,AE4MORXG46LGABI76KRVGV5BCLMQ,AHPN4Q3AZDX3HSUYDT7MHYDIL6QQ,AGBOBQFRZDOF5XPJRLHJYOGRFKNA","Vineet,shreyas,Amazon Customer,shaurya,Kartik Yadav",4.3,17161,17161,10276,Electronics,3,high price,Electronics
B0BGSV43WY,"Noise ColorFit Pro 4 Alpha Bluetooth Calling Smart Watch with 1.78 AMOLED Display, Tru Sync, 60hz Refresh Rate, instacharge, Gesture Control, Functional 360 Digital Crown (Jet Black)",Electronics|WearableTechnology|SmartWatches,7999,44,4499,"AH3PBQI6DTRU4WDPCYH47DK2JQ7Q,AHO4SAT62OYFF6SLBDKX6EPDVPAA,AF7GOEYE5GJO744YPMKRF75AERWA,AF333KSWESUJI6F56KHX6T6PKBIA,AERMLOT7BN7ZXYSFU5IF3C6RJWFQ,AFWQG4DPBS3OFVH2BCUERQSOSEBQ,AFHSGIPKQQMN6CAZL6LCCBHOXJ7Q,AF3XSVAYCEHUJFKDS6H5ES4FYDFQ","ANUSAYA KAR,Sathish,Sohrab Raj,praveen,Sandip Ghosh,Ashutosh Suryavanshi,Bhupesh,Hardik",3.5,37,37,7999,Electronics,1,high price,Electronics
B0BNVBJW2S,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling Ultra-Seamless BT Calling Chip, 20 Built-in Watch Faces, 100 + Sports Modes, Menu Personalization, in-Built Games(Cherry Blossom)",Electronics|WearableTechnology|SmartWatches,7990,69,2499,"AEYLB6L333GKGCRGR5N6NDB335TQ,AEUZYVUGRR6URWHTEQR3NCGWN46A,AHYWG4RZCXWYBUPMUCNYX76JWF4Q,AHKCYSBVKKLZ6TZEUYSMS7JK7O3A,AHOLDR6WNL5GVEDVEX7HEK7KGA2A,AEVCDJRYLA3LTJCNTFYX53MAHAGA,AHM52LICMSWL734Q5OL4BUM7YWLA,AHFK5JSZGYMOMOE36LRSR2HC3V3Q","App,Dr. Rinchin,Priyanka Devaraj,Yasinlove,Anand Patel,bhaskar,MUHAMMAD ALAU DIN,Mantu kumar Sahoo",4.1,154,154,7990,Electronics,1,high price,Electronics
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",Electronics|WearableTechnology|SmartWatches,7990,77,1799,"AHPYDFW6Y3FIQGD2RJPBFF5QNVRQ,AG7DTVYZDY2NWU6V2G4KSIB67TDA,AHNQJPSI4I23HHMRHCCCI7QOBK7A,AHPOQQONRLZMHYLDKYP5SQOKRIEA,AGDD5ACY3AGTMTVBQOC3DMUR6REA,AFZV4ISJSNGDUD5TU3VYMTYQ5JGA,AGKPRGZCV5XK7ZNVLQWUGRB6CVVQ,AE7DX25DQCE7MXLEASO6I3YLWHRQ","AV,Mathan kumar,Amol Manjrekar,Suraj_nirmalkar,ASIF ANSARI,Jugalkishor yadav,Chinmayee Ninawe,Samba Shiva",3.8,17831,17831,7990,Electronics,4,high price,Electronics
B0B5CGTBKV,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2(Caribbean Green)",Electronics|WearableTechnology|SmartWatches,7990,75,1999,"AHPYDFW6Y3FIQGD2RJPBFF5QNVRQ,AG7DTVYZDY2NWU6V2G4KSIB67TDA,AHNQJPSI4I23HHMRHCCCI7QOBK7A,AHPOQQONRLZMHYLDKYP5SQOKRIEA,AGDD5ACY3AGTMTVBQOC3DMUR6REA,AFZV4ISJSNGDUD5TU3VYMTYQ5JGA,AGKPRGZCV5XK7ZNVLQWUGRB6CVVQ,AE7DX25DQCE7MXLEASO6I3YLWHRQ","AV,Mathan kumar,Amol Manjrekar,Suraj_nirmalkar,ASIF ANSARI,Jugalkishor yadav,Chinmayee Ninawe,Samba Shiva",3.8,17833,17833,7990,Electronics,4,high price,Electronics
B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,19999,91,1799,"AEC6UDCEAUIBIFHGQDQ4KR67GC4A,AHRKSUOZXKKDERRY3VZBVMMWX37Q,AH4F4OZIOIIBXGLL6IZIJAXSTDXA,AEGBGS574C35NMBICCMQLC5ODEKQ,AGM7ETOYBL3UFKCLZW36JM6POQ6A,AHM4G7MHKTEAZ7KQ6ADSZOTL5BEA,AHHYFEVKBVQB52YMNNKAZT6C75LA,AGZ54F47MOFAEMWXXR76OUBC75SQ","venkatesh kg,Raghuram,YOGESH,Manan Parmar,Nikunj .R. kukadiya,Shivansh Sharma,KAPIL NIMKER,Suriya",4.2,13937,13937,10276,Electronics,3,high price,Electronics
B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,19999,91,1799,"AEC6UDCEAUIBIFHGQDQ4KR67GC4A,AHRKSUOZXKKDERRY3VZBVMMWX37Q,AH4F4OZIOIIBXGLL6IZIJAXSTDXA,AEGBGS574C35NMBICCMQLC5ODEKQ,AGM7ETOYBL3UFKCLZW36JM6POQ6A,AHM4G7MHKTEAZ7KQ6ADSZOTL5BEA,AHHYFEVKBVQB52YMNNKAZT6C75LA,AGZ54F47MOFAEMWXXR76OUBC75SQ","venkatesh kg,Raghuram,YOGESH,Manan Parmar,Nikunj .R. kukadiya,Shivansh Sharma,KAPIL NIMKER,Suriya",4.2,13937,13937,10276,Electronics,3,high price,Electronics
B0949SBKMP,"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes, 1.3"" Screen, 170+ Watch Faces, Sleep Monitor, Gesture, Camera & Music Control, IP68 & 7 Days Battery Life(Lightning Black)",Electronics|WearableTechnology|SmartWatches,6990,74,1799,"AES2J44MJ3FMUE6NIAJTOUQCQIWA,AHQ7LIIQZN6O7YA3EYZ7SV2RIYFQ,AH63HFCY2DBQCGPIVKPHXNHTA7WA,AFYA4YKSMUOYCP7QOKA4UULLVOVQ,AGBNZJLZPYRHG5ZBJ4XSL4ZIUUMQ,AFVC6JKNNPRKNPVSGTKTDVE6S7KA,AHYE26O7K6TJKC36JVCCCL27UJPA,AH6B3XKTUGRPKW7TPUVUY46L5WYQ","Gojo Satoru,NOORUL RILWAN,hrithik,satyanarayana,Tanishq,Debasish Saha,Anu Manoj,Prasad",4.0,26880,26880,6990,Electronics,4,high price,Electronics
B07YY1BY5B,"Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgraded LCD Display,IP68 Waterproof,Heart Rate Monitor,Sleep & Step Tracker,Call & Message Alerts & Long Battery Life (Jet Black)",Electronics|WearableTechnology|SmartWatches,4999,70,1499,"AE3XH7AL52IBMYH77L5KO4DGTCDA,AHZHIHTLOMIHI5DFCYLT2ZIBMUCA,AEFZB452E6G2IGBYI3RXU7C5QGTA,AE56M2JBQC5JI3MSRAM3VTYP36HA,AEEVA2YRT3OJQTU2U7EWDW7EKPPQ,AHDGC4HI43BOPM4AH4NOT4SJNL2Q,AHQLC5YA473NA4RJFGR33PYO5GGQ,AHRP5SYVMJGYNSHAWBCS6AKC5VEQ","Vishal shah,Sameer,Joshilla P.,Sunil Govind Jawale,Pawan kumar,C.Rajeshkannan,Manisha tyagi,Wizzy",4.0,92588,39952,4999,Electronics,4,mean price,Electronics
B09RFB2SJQ,"10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys, Girls, Men, Women & Kids | Sports Gym Watch for All Smart Phones I Heart Rate and spo2 Monitor",Electronics|WearableTechnology|SmartWatches,1899,74,499,"AHR4WZ6M4WXGQP65Z6SSP4LBJJ7A,AFWCLXKTHZPXBGFUEZSMLNWHGHNQ,AGEWKSFDTAPPBDWREYVDDGF54ZLA,AGTWAL33XMDTWFE7KCCBAPV4HHEA,AELBVPKFN3ACEWFOHW6PO7WU6HSA,AEZYTNF5ZWY4QEOAAJBW4HLB2U6Q,AEN3AIBIBGI7VSC6DSJBWDF2CHKA,AHTHIO4VEWZ6SO3MIQKNNZMDUJGA","Richard,Venkatesan,shakeel ahmad,Mohd Kaif,sakshi jolly,Nitin Agarwal,Nadini,Rolan B.",4.1,412,412,1899,Electronics,1,low price,Electronics
B0B3MWYCHQ,"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes, in Built Calculator & Games, SpO2, Heart Rate Monitoring",Electronics|WearableTechnology|SmartWatches,9999,70,2999,"AHZNSNBVKQR4OGJAQHE4DCDA4YHA,AFBW6COTZXGHQMWVDUOSXVUCCIHQ,AFFRU7QVLXG4LNG6JKQKJ23KBA2A,AF5E74KNXXYBJVMG7HUYXNRNYY3A,AF4F4SKVD2UU7ZBJFZNNBK7ORIGA,AF3IVRFFILSUOKAXKRZBFBDRF7MQ,AF23WB7B2XKLYCA3KXEGKSBWYKOA,AHAJNAQDV3BHN5AYLY3LOWFJCS6A","Anirban,Abhi Khaire,Sachin,Tanisha bhoir,Jitendra vishwakarma,Archana,NILESH,Ajay",4.2,20879,20879,9999,Electronics,4,high price,Electronics
B0BP18W8TM,"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking",Electronics|WearableTechnology|SmartWatches,9999,60,3999,"AGRV2QBB6JEZZOFFU2SXQ6MD4FKQ,AE63YMXM3DHXLPTNVJHJ52BUA4KA,AGVIZXWQFUOANBYPMIQ6GY5XG2SA,AFOEZACEOW6XEVSVUCJEGHS6U2KQ,AE5JZKPJIR4HTZPWNC6ZPYMMGNBA,AHDF7YP2MU5KXG43ZVYWMMQNHJMQ,AEHGQC3G6B3IWI6OD7AGD353D6ZQ,AG44OTCJB3ZNRPLXK2KTM3R4RGRQ","Bhathresh,Rohit Bhambhani,Amazon Customer,NAVEEN G.,Yash,Ravi Prakash Jha,Abakash Nayak,Anil",4.4,73,73,9999,Electronics,1,high price,Electronics
B096VF5YYF,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Pitch Black)",Electronics|WearableTechnology|SmartWatches,7990,62,2999,"AE6CROVUGPHR7BRT5JASNRWSPBVQ,AHL5MROK5N63VXVBMKVZJ3GNB7ZQ,AFPCHRP52XCWFQ625WEACPUTXO7A,AHIUG7OVT3SRXSCNUZPNKHTQH57Q,AGVPDZ73B6LF5BBIZ3YGX2WRGJ2Q,AEQEIF23AAXTOBTLBICNMLFK662A,AGDPIWXL6XEBCXAGBYTER5S2JZ4Q,AFPDHMQW4AYII5KK7CLG4MMTIAHA","archit,Arjun Sen,Divya Devkar,User,Vaishnavi Sonker,Santhosh,Sai raj,Mohammed.afsar",4.1,48449,39952,7990,Electronics,4,high price,Electronics
B0BD92GDQH,"OnePlus Nord Watch with 1.78” AMOLED Display, 60 Hz Refresh Rate, 105 Fitness Modes, 10 Days Battery, SPO2, Heart Rate, Stress Monitor, Women Health Tracker & Multiple Watch Face [Midnight Black]",Electronics|WearableTechnology|SmartWatches,6999,29,4999,"AGWQCZIF4W7MPCFGEWBBYGVWS22Q,AFDZC4D7R4555BAGB45PI7V7DNEQ,AFDCKNT7PKHIXJGOE5KTS2T543DQ,AFVF7AJZSBE46XHJTIQKCTOWZIAA,AHWYTMSJ7KUHHJOOCNC6WQI6G25A,AE64VTXK4VOBPNSBG2EGZS62YF6Q,AHV5XE2XBBMMQTGCBDR5QB54FJYA,AG77NL56ZZCL5IZXNPYYVIMOGNHA","SYED SHABEENA,Faizalmalek,Varun Nair,Chetan,lattaben parikh,Amazon Customer,Simran,Majid khan",3.8,758,758,6999,Electronics,1,high price,Electronics
B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics|WearableTechnology|SmartWatches,9999,80,1998,"AHUGCKS7YANTMDYINXQG2UDTU4JQ,AGHQ2VHXMPWZV5SV25S5N3OENXSQ,AH3GZWZM5RVOFCJCXRU7QFBAJ5NQ,AGQ2RWOECSEFEQMIGE7VTXP65OKQ,AEVUBEFT2MRH2PRVW53SJEL7H42A,AENY7L4XGCQMI627A27G3NVIBJNA,AHQISETKX3OXMZ4IX3YO7YV4UZ6Q,AGESGUTIYJQOZ7PU563DHLYSPRTQ","yogita ratre,Arun k.,Amol Basutkar,janarthanan,Naman,keshav Chelmeti,Hritik jain,Jatin Shah",4.3,27709,27709,9999,Electronics,4,high price,Electronics
